,latitude,longitude,zip_code,id,name,labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
120,42.387597,-71.099497,2143,c:49236,Loudcaster,0,0.0,0.5808,0.0,0.0,1,2,53000,1,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1
121,37.522281,-122.258139,94065,c:2234,TwoFish,1,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.5,1
122,40.694599,-73.990638,78701,c:3505,Workstreamer,0,-0.7479,0.8192,-1.7507,0.2521,7,2,3500000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1
123,40.729839,-73.991781,10003,c:56989,Qwiki,1,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,NY,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6.3333,1
124,37.54827,-121.988572,94538,c:28482,Redwood Systems,1,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1
125,42.37564,-71.2358,2451,c:40324,Artisan Pharma,1,0.6795,4.5507,,,2,5,85381111,0,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4.6667,1
126,39.436844,-76.61870400000002,21093,c:1595,Bill Me Later,1,6.1671,7.9205,8.0055,11.2548,6,3,100000000,3,MD,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1
127,40.441694,-79.990086,15213,c:31294,Bueda,0,-1.011,1.4877,0.4055,1.3205,3,2,125000,2,PA,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1
128,38.958402,-77.357974,20191,c:43875,Defywire,0,2.3178,4.2356,-0.3342,-0.3342,2,2,10600000,1,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1
129,37.554214,-121.977451,94538,c:16562,Silicon Clocks,1,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1
130,40.762674,-73.9821315,10019,c:18075,TheMarkets,1,7.5315,7.5315,10.7342,10.7342,2,1,30000000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1
131,41.875555,-87.624421,60606,c:86120,Netgamix Inc,0,1.0575,1.7699,1.0301,1.1123,6,3,132885,2,IL,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1
132,37.55911,-122.303493,95054,c:12173,Sentrigo,1,0.6,4.2247,-0.7479,4.4767,9,3,9500000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.0,1
133,37.440682,-122.123103,94303,c:44650,Netli,1,6.1233,6.1233,6.0055,6.0055,9,1,18000000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.0,1
134,39.099909,-84.504243,45202,c:70021,Define My Style,0,1.8329,1.8329,1.7479,1.7479,4,1,690000,1,OH,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1
135,33.749099,-84.390185,30305,c:17660,Firethorn,1,5.1644,6.0055,,,1,3,25131611,0,GA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1
136,37.404788,-121.940842,95134,c:51745,Wellcore,0,3.5288,3.5288,,,1,1,2000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1
137,42.3634664,-71.07866379999999,2142,c:25324,Taligen Therapeutics,1,1.5836,6.6466,5.0055,7.0877,4,3,78750000,2,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3.5,1
138,37.551441,-122.291435,94403,c:77,Adap.tv,1,0.2521,4.4055,3.3151,6.7918,27,5,48500000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,2.5,1
139,37.77951820000001,-122.3902619,94107,c:1895,Current Media,0,0.5726,0.5726,5.1671,8.0082,12,1,15000000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0
140,37.31665260000001,-122.05074,95008,c:16593,ParAccel,1,0.9397,5.3178,,,13,5,74000000,0,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,5.3333,1
141,37.783171,-122.392901,94107-4132,c:16289,Arch Rock Corporation,1,0.7479,2.3315,2.0,2.0,6,2,15000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1
142,37.09024,-95.712891,10014,c:575,SpiralFrog,0,2.0027,3.9178,3.0027,5.2192,8,3,45000000,3,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0
143,37.400367,-121.985711,95054,c:15562,Plusmo,1,1.9178,1.9178,2.0027,2.0027,4,1,4410000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1
144,39.001619,-77.403201,20166,c:62432,ZipList,1,0.0,0.8959,2.0,2.6767,9,2,4500000,2,VA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1
145,37.788653,-122.401333,94105,c:8100,Involver,1,1.6712,3.7863,4.6685,5.6849,11,3,11040000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1
146,37.779281,-122.419236,94107,c:62262,Lionside,1,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,1
147,40.73901,-73.997259,10011,c:3686,Game Trust,1,3.4164,3.874,7.7534,7.7534,3,2,9000000,1,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1
148,37.548418700000006,-122.3151646,94403,c:82805,Nearbuy Systems,1,1.3041,2.6493,0.0,3.6767,4,3,3282327,2,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,1
149,37.55818,-122.276454,94404,c:196,Visible Path,1,4.1644,4.1644,5.5836,11.3918,5,2,24700000,5,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1
150,33.774486,-84.385448,30308,c:28114,VT Silicon,0,5.6986,6.8877,,,2,2,8800000,0,GA,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1
151,34.03423370000001,-118.4536137,90025,c:13277,GetBack,0,1.1836,1.1836,0.9178,0.9178,1,1,1700000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0
152,37.835676,-122.263548,94609,c:63217,Slipstream,0,0.2493,0.2493,0.0,0.7781,1,1,20000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
153,37.5541073,-121.9756765,94538,c:2534,HipLogic,1,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1
154,38.279431,-122.668452,94954,c:5264,Dilithium Networks,0,2.3068,9.4247,4.4986,11.4164,12,7,98170000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5.2,1
155,37.7824533,-122.3879489,94107,c:58512,Yobongo,1,1.2219,1.2219,0.7479,2.6849,2,1,1350000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,1
156,41.8851542,-87.62231829999998,60601,c:12957,Brickfish,1,4.7068,4.7068,2.989,6.863,17,1,940261,2,IL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1
157,42.360253,-71.058291,2109,c:34499,MyEnergy,1,1.6658,3.6712,3.6658,3.6712,12,2,4000000,3,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1
158,37.36883,-122.03635,94085,c:34028,LikeList,0,1.9562,1.9562,1.0027,1.0027,5,1,5000000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0
159,38.881717,-77.089398,22201,c:23335,Social Collective,0,0.0027,0.0027,0.5836,0.5836,3,1,20000,1,VA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
160,47.60732,-122.335746,98101,c:30526,Pure Networks,1,4.0301,4.0301,3.0027,3.0027,5,1,12500000,1,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1
161,39.568064,-104.977831,80112,c:42519,Internet Pawn,0,1.3397,4.6548,1.3589,1.3753,0,5,7228704,2,CO,0,0,0,0,1,finance,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1
162,41.940611,-87.835972,60631,c:48376,NeuroTherapeutics Pharma,0,4.3836,5.9562,5.4986,5.4986,5,2,55000000,1,IL,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.0,1
163,37.560155,-122.285588,94404,c:15693,Provade,1,2.063,6.6137,,,5,4,15180000,0,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.0,1
164,37.404788,-121.940842,95134,c:47587,Infineta Systems,0,2.3479,3.4301,2.3562,4.0027,4,2,30000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1
165,30.268236,-97.740651,78701,c:1669,Challenge Games,1,2.5233,2.6685,3.0027,4.4247,11,2,14500000,3,TX,0,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1
166,37.758229,-122.439512,94114,c:421,Crowd Factory,1,2.0685,2.0685,2.5808,4.3671,6,1,6500000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1
167,35.149021999999995,-90.05162800000002,38103-4717,c:155621,Friendsignia,0,0.0,0.0,0.0,0.0,2,1,15000,1,TN,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
168,40.730646,-73.986614,10013,c:40782,Vizibility,1,0.7288,3.6055,1.589,4.1041,5,5,4705910,3,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,1
169,37.5783263,-122.3485679,94010-4031,c:51306,OpenFeint,1,2.8055,2.8055,3.0027,4.6493,6,1,3000000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1
170,40.743808,-73.983626,10016,c:1088,Tumblr,1,0.7452,4.9178,3.0438,6.8411,30,6,125250000,5,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3.5,1
171,40.730646,-73.986614,10013,c:34522,Hotlist,0,0.3315,4.0027,2.3644,3.6685,8,4,1449998,3,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1
172,42.3751,-71.105616,2139,c:83692,Crashlytics,1,0.6959,1.189,0.6629999999999999,2.6247,5,2,6000000,3,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,1
173,45.006515,-93.46651,55441,c:43831,BridgePoint Medical,1,2.0603,6.2301,,,7,3,28200000,0,MN,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,1
174,37.777741,-122.412198,94104,c:28428,Recurve,1,3.1479,4.8795,5.0027,5.0027,5,2,14000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1
175,30.35504,-97.801083,78730,c:17974,Conformity,0,1.5808,1.5808,2.2521,2.5342,14,1,3000000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0
176,39.78373,-100.445882,98104,c:81475,Moprise,0,1.5151,1.7644,0.7479,0.7479,6,2,2238055,1,WA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1
177,37.779281,-122.419236,94108,c:76543,Plizy,0,0.7123,2.2849,1.9507,2.2822,5,2,5200000,2,CA,1,0,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1
178,40.0708709,-75.302716,19428,c:84161,ShopRunner,1,3.6329,3.6329,1.1479,3.7781,4,1,75000000,4,PA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,0
179,42.296111,-71.238524,2494,c:810,RatePoint,0,0.411,3.9699,4.2521,5.7671,13,4,24500000,4,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1
180,33.63776,-117.855989,92660,c:16488,Digital Performance,0,4.9068,8.1014,,,3,3,4476171,0,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.0,1
181,30.2729209,-97.7443863,78701,c:11042,Gowalla,1,0.5014,2.4219,2.8192,5.8849,21,3,10400001,3,TX,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.0,1
182,40.138979,-105.124465,80501,c:17633,Copan Systems,1,4.1836,7.1342,5.0027,5.0027,8,3,68400000,1,CO,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,6.5,1
183,37.512318,-122.20091399999998,94063,c:3187,Replay Solutions,1,2.9288,4.6329,,,13,2,15200000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1
184,40.728425,-73.999882,10012,c:164922,Turf Geography Club,0,0.6192,1.5863,,,2,2,890000,0,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1
185,37.779281,-122.419236,94108,c:81886,skyrockit,0,10.5315,10.5315,,,0,1,2600000,0,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1
186,41.800255,-88.149362,60563,c:54585,Cartavi,1,3.8685,3.8685,3.8301,4.0877,7,1,1226270,2,IL,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1
187,34.147047,-118.148896,91101,c:11507,Cramster,1,6.737,8.2877,6.7534,6.7534,5,2,9000000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0
188,37.317847,-121.948469,95128,c:24860,Certify Data Systems,1,4.6521,8.1288,6.0055,6.0055,4,4,7210210,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.0,0
189,37.779281,-122.419236,94103,c:148750,Wheelz,1,0.7397,1.1425,0.5808,0.5808,15,2,15700000,1,CA,1,0,0,0,0,automotive,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,1
190,42.37564,-71.2358,2451,c:45611,CentrePath,1,5.6849,6.3151,5.0055,5.0055,4,2,15050000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.5,1
191,37.8093381,-122.4166061,94111,c:4106,VoxPop Network Corporation,1,0.7479,2.7507,1.5836,4.5315,5,2,3500000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0,1
192,37.43841079999999,-121.9240273,95035,c:17775,OpVista,0,6.4767,7.3507,5.0055,5.0055,2,2,43000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1
193,37.775196,-122.419204,94105,c:144,Metaweb Technologies,1,1.1616,3.0384,3.2658,5.5397,7,2,57000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1
194,37.78811500000001,-122.397141,94105,c:13046,DocVerse,1,0.8932,0.8932,0.8329,4.2137,8,1,1300000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,1
195,32.902266,-117.20834,92121,c:40,Veoh,1,1.4986,4.4247,4.0877,9.737,15,4,69750000,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,5.0,1
196,42.341899,-71.065924,2118,c:26460,BzzAgent,1,3.0,5.0027,9.6247,10.3945,16,2,14500000,2,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.0,1
197,37.40006,-122.049689,94043,c:15887,Hammerhead Systems,0,4.0849,5.5836,,,2,2,48000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.0,1
198,40.418851,-79.904163,15218,c:36742,ThermalTherapeuticSystems,0,3.5041,5.4438,,,3,2,3508462,0,PA,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1
199,37.778613,-122.395289,94404,c:3962,GuardianEdge Technologies,1,3.4301,5.5589,7.8384,7.8384,10,3,19500000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3333,1
200,34.019657,-118.487549,90405,c:162116,Gradient X,1,0.4685,0.4685,1.1041,1.6795,5,1,3750000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1
201,41.817807,-88.173402,60555,c:55044,ezzai - how to arabia,0,0.0,0.0,,,1,1,45000000,0,IL,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
202,35.79181,-78.74123,27607,c:7207,rPath,0,0.8164,5.5616,4.5562,7.9863,8,4,32500000,3,NC,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.75,1
203,40.063476,-75.457492,19312,c:863,Boomi,1,1.8384,8.3397,5.674,13.5562,4,2,4900000,5,PA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.5,1
204,37.382376,-122.037607,94086,c:16066,VoloMedia,0,2.2986,3.2110000000000003,3.5945,4.5753,4,2,12000000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.0,1
205,37.76690900000001,-122.406676,94103,c:220,Flixster,1,0.0329,2.2055,4.5151,6.9123,12,3,7175000,6,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.6667,1
206,37.793148,-122.402567,94104,c:54,Wesabe,0,1.1699,1.4986,0.0849,5.3863,3,2,4700000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1
207,26.0524615,-80.1378809,95037,c:9730,OfferLounge,0,0.0,0.0,,,3,1,120000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0
208,37.393679,-122.079017,94041,c:3122,NeoEdge Networks,1,5.1041,8.6411,5.6712,6.8986,10,3,10000000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.6667,0
209,30.435079,-97.770139,78729,c:36579,SemiSouth Laboratories,0,4.9562,10.3151,,,0,4,39000000,0,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,0
210,42.345927,-71.55228699999998,01752-4603,c:43327,Camiant,1,2.2411,4.0301,,,3,2,16100000,0,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1
211,37.795191,-122.430411,94115,c:1789,NuConomy,1,1.2466,2.0849,2.4986,5.3233,4,2,3300000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2.0,1
212,37.779281,-122.419236,94110,c:38339,Flowtown,1,1.5616,1.5616,1.2438,1.7726,6,1,750000,3,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9.0,1
213,33.776834,-84.3895875,30308,c:13410,GlobalCrypto,0,2.4493,2.4493,,,0,2,1000000,0,GA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0
214,40.730646,-73.986614,10154,c:43915,Bioenvision,0,11.3342,11.3342,,,3,1,7410000,0,NY,0,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,1
215,37.404788,-121.940842,95134,c:37712,Teranetics,1,6.8932,10.4082,,,5,3,52800000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5.3333,1
216,33.97279,-118.427578,90094,c:3288,WebVisible,0,4.6685,9.1178,9.7534,12.8027,33,3,37000000,4,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.3333,1
217,37.7983181,-122.4000032,94111,c:10179,GoodGuide,1,1.137,3.737,2.463,3.2164,14,3,14229998,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1
218,37.320309,-122.05004,95014,c:33869,ViVu,1,0.7205,2.4356,0.7671,2.7918,7,2,3000000,2,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1
219,40.730646,-73.986614,10013,c:21528,avVenta,1,4.0384,4.0384,6.0027,6.0027,10,1,20000000,1,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0
220,51.43247,-2.664213,2906,c:30820,DiJiPOP,1,0.7479,2.0959,1.6548,2.0959,6,2,2000000,3,RI,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.5,1
221,38.897976,-77.028561,20005,c:25782,Layer 7 Technologies,1,3.8192,6.0932,9.0055,9.7726,3,2,19900000,2,DC,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1
222,37.781689,-122.391061,94107,c:278,DeliveryEdge,0,1.2493,1.2493,2.589,2.589,6,1,1500000,1,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0
223,37.779281,-122.419236,94105,c:75500,Solmentum,0,0.0,0.0,1.2521,1.2521,4,1,325000,1,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0
224,37.787249,-122.3990501,94105,c:67806,Pipewise,0,0.463,0.463,1.2795,1.8192,16,1,3500000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1
225,47.602873,-122.336132,98104,c:1212,GridNetworks,0,2.0027,4.3863,1.5836,4.1918,7,4,30000000,2,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2.0,1
226,39.78373,-100.445882,94043-1107,c:31754,MAP Pharmaceuticals,1,4.2384,4.2384,,,1,1,50000000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.0,1
227,40.745003,-73.98322900000002,10016,c:25307,"ORCA, Inc.",1,1.4712,1.4712,1.0027,1.4712,5,1,2000000,2,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0,1
228,37.52845,-122.263721,94065,c:1870,Amobee,1,1.5041,5.8356,6.1699,8.3534,25,6,72000000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2.3333,1
229,34.045919,-118.16525,91754,c:27285,KOTURA,1,1.6849,5.8493,8.4219,8.4219,4,3,27690547,1,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4.5,1
230,33.068275,-96.711101,75023,c:48640,Auvitek International,0,2.189,2.189,,,32,1,9000000,0,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1
231,37.287285,-121.942932,94041,c:18470,Outright,1,0.4192,1.4658,3.1315,4.137,12,2,7500000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5,1
232,30.271393,-97.748623,78701,c:21395,Phurnace Software,1,0.6932,1.4986,3.4164,3.4164,9,2,10000000,1,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1
233,34.142973,-118.140553,91105,c:25132,FastSoft,1,1.4411,6.6795,2.0,2.0,7,4,5965000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0
234,37.465645,-121.932202,94538,c:72,GrandCentral,1,-0.2466,-0.2466,-0.4082,7.4548,9,1,4000000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0
235,42.548008,-83.214753,48025,c:17429,Speedshape,0,5.1397,5.1397,7.0055,7.0055,2,1,5000000,1,MI,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0
236,37.32052,-121.948399,95128,c:487,BlueLithium,1,1.0877,1.0877,5.0959,7.3863,15,1,11500000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1
237,41.875555,-87.624421,60657,c:40665,Media Chaperone,0,1.0356,2.1479,1.5808,1.5808,2,2,1050000,1,IL,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0
238,40.7566658,-73.9827553,10036,c:2972,Giant Realm,1,1.1644,1.3507,1.3507,3.3315,13,2,5500000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1
239,39.951311,-75.169522,10011,c:1832,Invite Media,1,0.8301,2.8329,1.0877,3.337,17,3,5000000,4,PA,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.6667,1
240,37.406914,-122.09037,94043,c:30173,UpMo,0,-1.0521,0.6247,-1.3589,1.663,11,2,3700000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0
